Index	edge	1	2	3	4	5	6	7	8	9	finesse_moy	finesse_max	Area	Reward
2	8.615e-03	6.295e-02	7.186e-02	1.083e-01	5.138e-02	-4.833e-02	-7.217e-02	-9.200e-03	7.372e-01	2.168e-01	3.448e-02	3.576e-02	8.109e-04	3.448e-02
2	1.014e-02	5.768e-02	1.002e-01	1.047e-01	1.032e-01	-3.194e-02	-7.212e-02	-4.027e-03	7.604e-01	3.000e-01	4.002e-02	4.221e-02	8.903e-04	3.442e-02
2	5.000e-03	5.797e-02	8.977e-02	9.448e-02	0.000e+00	-5.290e-02	-6.699e-02	-5.977e-03	6.010e-01	3.000e-01	3.720e-02	3.965e-02	7.530e-04	3.718e-02
3	5.000e-03	7.000e-02	9.500e-02	9.933e-02	4.641e-02	-4.731e-02	-5.608e-02	-7.042e-03	7.942e-01	1.149e-01	3.186e-02	3.186e-02	7.904e-04	3.186e-02
3	2.055e-02	5.904e-02	6.986e-02	1.028e-01	9.671e-02	-1.433e-02	-4.998e-02	-6.389e-03	6.203e-01	-9.337e-03	2.369e-02	2.374e-02	7.037e-04	2.331e-02
3	1.483e-02	5.829e-02	8.071e-02	1.026e-01	1.057e-02	-6.116e-02	-4.454e-02	-8.532e-03	5.574e-01	1.011e-01	3.040e-02	3.041e-02	7.071e-04	3.040e-02
3	1.561e-02	6.475e-02	1.054e-01	1.200e-01	6.048e-02	-1.386e-02	-3.961e-02	-2.691e-02	4.608e-01	4.156e-02	2.663e-02	2.663e-02	8.042e-04	2.663e-02
3	6.265e-03	5.563e-02	5.685e-02	8.503e-02	1.034e-01	-2.891e-02	-1.000e-01	-9.015e-03	5.011e-01	8.284e-02	2.392e-02	2.464e-02	7.867e-04	2.392e-02
3	1.044e-02	6.513e-02	9.126e-02	9.395e-02	0.000e+00	-5.777e-02	-6.701e-02	-7.974e-03	7.567e-01	1.672e-01	3.227e-02	3.293e-02	7.727e-04	3.226e-02
3	1.635e-02	3.937e-02	1.034e-01	1.140e-01	0.000e+00	-4.396e-02	-4.312e-02	-5.715e-03	7.356e-01	2.372e-01	3.451e-02	3.655e-02	7.230e-04	3.449e-02
3	6.338e-03	5.620e-02	8.545e-02	1.149e-01	6.625e-02	-2.576e-02	-3.627e-02	-1.014e-03	7.047e-01	3.000e-01	4.034e-02	4.281e-02	7.287e-04	4.039e-02
4	5.000e-03	7.000e-02	8.667e-02	1.023e-01	1.971e-02	-5.181e-02	0.000e+00	-9.087e-04	7.378e-01	5.175e-02	3.279e-02	3.285e-02	6.010e-04	1.187e-02
4	2.408e-02	5.437e-02	1.007e-01	1.082e-01	5.732e-02	-4.480e-02	-5.785e-02	-2.136e-03	7.549e-01	1.178e-01	3.135e-02	3.184e-02	8.095e-04	3.135e-02
4	5.000e-03	5.585e-02	1.049e-01	1.059e-01	1.852e-02	-3.550e-02	-2.406e-02	-7.900e-03	7.739e-01	1.415e-01	3.352e-02	3.439e-02	6.833e-04	2.905e-02
4	5.000e-03	7.000e-02	1.016e-01	1.052e-01	5.939e-02	-3.928e-02	-3.296e-02	0.000e+00	7.573e-01	2.154e-01	3.791e-02	3.944e-02	7.622e-04	3.790e-02
4	9.266e-03	6.238e-02	6.583e-02	1.139e-01	2.324e-02	-3.281e-02	-4.445e-02	-4.752e-03	6.666e-01	2.560e-01	3.826e-02	4.029e-02	6.818e-04	3.349e-02
4	9.340e-03	6.887e-02	1.039e-01	9.401e-02	0.000e+00	-3.980e-02	-8.287e-02	-5.239e-03	7.422e-01	3.000e-01	3.568e-02	3.802e-02	8.305e-04	3.568e-02
4	5.121e-03	5.933e-02	9.979e-02	1.184e-01	4.875e-02	-3.050e-02	-4.373e-02	-1.233e-03	6.875e-01	2.857e-01	3.921e-02	4.180e-02	7.718e-04	3.924e-02
4	5.000e-03	6.775e-02	9.894e-02	1.200e-01	2.471e-02	-6.079e-03	-3.759e-02	-4.333e-03	7.313e-01	3.000e-01	3.975e-02	4.241e-02	7.252e-04	3.974e-02
5	8.194e-03	7.000e-02	1.040e-01	9.286e-02	2.957e-02	-1.930e-02	-7.029e-02	-5.506e-03	7.477e-01	1.140e-01	3.190e-02	3.190e-02	7.695e-04	3.190e-02
5	1.131e-02	6.144e-02	5.882e-02	1.200e-01	4.657e-03	-3.087e-02	-1.753e-02	-6.215e-03	7.330e-01	1.113e-01	3.247e-02	3.313e-02	5.771e-04	6.781e-03
5	2.423e-02	5.937e-02	9.935e-02	1.148e-01	5.985e-02	-6.168e-03	-4.774e-02	-4.658e-04	7.682e-01	1.655e-01	3.590e-02	3.705e-02	7.519e-04	3.591e-02
5	1.859e-02	6.144e-02	1.063e-01	1.127e-01	1.870e-02	-2.843e-02	-2.913e-02	-1.966e-03	7.358e-01	1.857e-01	3.485e-02	3.627e-02	7.147e-04	3.484e-02
5	7.445e-03	6.856e-02	9.868e-02	1.085e-01	2.744e-02	-3.591e-02	-4.668e-02	-2.479e-03	7.416e-01	2.378e-01	3.627e-02	3.798e-02	7.627e-04	3.626e-02
5	5.000e-03	7.000e-02	8.938e-02	1.200e-01	4.723e-02	-3.707e-02	-3.092e-02	-5.143e-03	7.370e-01	2.756e-01	3.958e-02	4.183e-02	7.609e-04	3.958e-02
5	9.994e-03	5.474e-02	1.024e-01	1.127e-01	4.465e-02	-1.497e-02	-6.420e-02	-3.973e-03	6.376e-01	2.476e-01	3.704e-02	3.922e-02	7.835e-04	3.703e-02
5	5.000e-03	7.000e-02	9.884e-02	1.122e-01	7.855e-03	-2.357e-02	-5.772e-02	-6.910e-03	7.292e-01	3.000e-01	3.768e-02	4.020e-02	7.755e-04	3.768e-02
6	8.974e-03	6.093e-02	9.526e-02	1.181e-01	1.306e-02	-3.435e-02	-4.647e-02	-1.227e-03	7.339e-01	1.344e-01	3.160e-02	3.256e-02	7.231e-04	3.161e-02
6	1.958e-02	6.868e-02	1.037e-01	1.038e-01	1.361e-02	-1.373e-02	-6.616e-02	-2.514e-03	7.354e-01	1.689e-01	3.400e-02	3.502e-02	7.642e-04	3.401e-02
6	6.054e-03	6.680e-02	1.041e-01	1.114e-01	2.640e-02	-3.266e-02	-4.972e-02	-5.774e-03	7.208e-01	1.595e-01	3.297e-02	3.405e-02	7.708e-04	3.296e-02
6	6.246e-03	6.330e-02	8.628e-02	1.144e-01	5.152e-03	0.000e+00	-1.944e-02	0.000e+00	7.300e-01	1.507e-01	3.574e-02	3.686e-02	5.754e-04	9.697e-03
6	1.536e-02	6.382e-02	1.010e-01	1.175e-01	1.198e-01	-2.165e-02	-3.388e-02	-8.634e-03	7.275e-01	1.422e-01	3.305e-02	3.450e-02	8.258e-04	3.303e-02
6	5.352e-03	5.656e-02	6.252e-02	1.200e-01	9.521e-03	-3.272e-02	-4.604e-02	0.000e+00	7.690e-01	2.672e-01	3.799e-02	4.008e-02	6.579e-04	2.844e-02
6	5.000e-03	6.818e-02	7.354e-02	1.040e-01	3.306e-02	0.000e+00	0.000e+00	0.000e+00	6.578e-01	3.000e-01	4.356e-02	4.589e-02	5.398e-04	1.038e-02
6	1.010e-02	6.110e-02	9.981e-02	1.057e-01	4.337e-02	-5.615e-02	-4.572e-02	-3.103e-03	6.315e-01	3.000e-01	3.818e-02	4.079e-02	8.010e-04	3.819e-02
7	1.501e-02	6.918e-02	1.015e-01	7.996e-02	8.265e-02	-2.321e-02	-6.756e-02	-4.548e-03	7.491e-01	1.205e-01	3.386e-02	3.387e-02	8.016e-04	3.386e-02
7	1.869e-02	5.966e-02	1.033e-01	1.022e-01	8.100e-02	-3.944e-02	-3.848e-02	-5.839e-03	7.410e-01	1.692e-01	3.569e-02	3.678e-02	7.964e-04	3.570e-02
7	6.418e-03	5.991e-02	1.022e-01	1.069e-01	3.061e-02	-5.109e-02	-4.915e-02	-7.825e-03	6.928e-01	2.095e-01	3.391e-02	3.547e-02	7.895e-04	3.391e-02
7	1.369e-02	7.000e-02	1.047e-01	1.096e-01	8.943e-02	-3.947e-02	-2.875e-02	-1.944e-03	6.887e-01	1.819e-01	3.623e-02	3.782e-02	8.034e-04	3.624e-02
7	1.613e-02	6.506e-02	1.024e-01	1.197e-01	8.309e-02	-1.433e-02	-5.328e-02	-8.188e-03	7.400e-01	2.479e-01	3.795e-02	3.992e-02	8.477e-04	3.795e-02
7	1.161e-02	5.076e-02	8.946e-02	4.290e-02	2.422e-02	-2.755e-02	-6.405e-02	-6.299e-03	5.404e-01	3.000e-01	4.143e-02	4.344e-02	6.348e-04	2.726e-02
7	2.190e-02	7.000e-02	1.014e-01	1.135e-01	2.536e-02	-4.831e-02	-5.913e-02	-2.128e-02	7.299e-01	3.000e-01	3.592e-02	3.830e-02	8.909e-04	3.020e-02
7	2.026e-02	6.391e-02	9.742e-02	1.200e-01	6.073e-02	-5.411e-02	-2.765e-02	-2.437e-02	7.500e-01	3.000e-01	3.777e-02	4.018e-02	8.625e-04	3.776e-02
8	2.572e-02	6.105e-02	6.884e-02	1.200e-01	1.153e-01	-4.532e-02	-5.415e-02	-1.201e-02	7.347e-01	1.897e-01	3.330e-02	3.512e-02	8.604e-04	3.331e-02
8	1.673e-02	5.524e-02	1.044e-01	1.190e-01	1.047e-01	-3.779e-02	-5.766e-02	-7.088e-03	7.599e-01	2.058e-01	3.600e-02	3.768e-02	8.943e-04	2.962e-02
8	1.534e-02	6.879e-02	8.208e-02	1.200e-01	2.742e-02	-4.802e-02	-3.353e-02	-2.290e-02	7.301e-01	2.070e-01	3.348e-02	3.498e-02	7.836e-04	3.348e-02
8	1.809e-02	5.177e-02	7.698e-02	1.200e-01	6.709e-02	-4.878e-02	-6.019e-02	-7.904e-03	7.530e-01	2.511e-01	3.645e-02	3.830e-02	8.242e-04	3.644e-02
8	1.881e-02	6.623e-02	1.006e-01	1.176e-01	7.235e-02	-4.012e-02	0.000e+00	-1.133e-02	7.612e-01	2.777e-01	4.034e-02	4.253e-02	7.623e-04	4.034e-02
8	2.096e-02	5.421e-02	1.008e-01	1.124e-01	7.952e-02	-2.162e-02	-3.011e-02	-5.229e-03	7.606e-01	3.000e-01	4.115e-02	4.365e-02	7.745e-04	4.123e-02
8	1.482e-02	6.441e-02	1.011e-01	1.181e-01	1.248e-01	-5.033e-02	-5.583e-02	-1.027e-02	7.522e-01	2.493e-01	3.592e-02	3.791e-02	9.492e-04	1.856e-02
8	1.798e-02	6.142e-02	1.027e-01	1.105e-01	1.174e-01	-4.232e-02	-5.892e-02	-6.573e-03	7.438e-01	2.996e-01	4.133e-02	4.369e-02	9.258e-04	2.865e-02
9	2.669e-02	6.477e-02	8.471e-02	1.200e-01	1.696e-02	-5.682e-02	-4.243e-02	-9.936e-03	7.752e-01	2.077e-01	3.494e-02	3.644e-02	7.893e-04	3.493e-02
9	2.220e-02	5.801e-02	8.983e-02	1.165e-01	1.344e-01	-2.236e-02	-4.178e-02	-1.923e-02	8.000e-01	1.619e-01	3.178e-02	3.358e-02	8.607e-04	3.178e-02
9	1.602e-02	6.627e-02	9.307e-02	1.181e-01	7.932e-02	-5.141e-02	-1.898e-02	-9.090e-03	7.725e-01	2.917e-01	3.972e-02	4.189e-02	8.106e-04	3.969e-02
9	2.130e-02	5.389e-02	1.028e-01	1.179e-01	9.391e-02	-2.969e-02	-3.322e-02	-5.744e-02	7.441e-01	3.000e-01	3.715e-02	3.951e-02	9.392e-04	2.180e-02
9	3.504e-02	6.302e-02	8.403e-02	1.200e-01	2.861e-02	-1.836e-02	-7.894e-03	-3.457e-03	7.969e-01	3.000e-01	4.017e-02	4.241e-02	6.704e-04	3.311e-02
9	3.233e-02	6.441e-02	1.034e-01	1.158e-01	5.553e-02	-4.965e-02	-3.248e-02	-7.256e-03	7.665e-01	2.570e-01	3.717e-02	3.913e-02	8.361e-04	3.716e-02
9	1.718e-02	5.328e-02	9.863e-02	1.200e-01	5.500e-02	-2.120e-02	-6.984e-03	-5.666e-03	7.545e-01	3.000e-01	4.307e-02	4.575e-02	6.988e-04	4.172e-02
9	2.476e-02	5.611e-02	1.004e-01	1.200e-01	8.085e-02	-2.365e-02	-3.363e-02	-6.547e-03	7.710e-01	2.860e-01	4.021e-02	4.250e-02	8.077e-04	4.021e-02
10	1.936e-02	5.519e-02	8.833e-02	1.195e-01	7.955e-02	-4.549e-02	-2.500e-02	-7.093e-03	7.694e-01	2.574e-01	3.778e-02	3.973e-02	7.820e-04	3.778e-02
10	6.422e-03	6.803e-02	1.012e-01	1.160e-01	9.463e-02	-5.615e-02	0.000e+00	-8.558e-03	7.368e-01	2.771e-01	3.980e-02	4.202e-02	7.920e-04	3.977e-02
10	1.744e-02	5.657e-02	1.024e-01	1.200e-01	7.177e-02	-3.812e-02	-2.366e-02	-5.449e-03	7.590e-01	2.464e-01	3.802e-02	4.014e-02	7.859e-04	3.809e-02
10	1.769e-02	5.720e-02	9.888e-02	1.182e-01	1.001e-01	-2.004e-02	-2.529e-03	-5.756e-03	7.423e-01	2.940e-01	4.267e-02	4.515e-02	7.375e-04	4.267e-02
10	1.547e-02	5.767e-02	9.658e-02	1.182e-01	6.928e-02	-2.443e-02	-1.473e-02	-5.679e-03	7.342e-01	3.000e-01	4.109e-02	4.362e-02	7.338e-04	4.108e-02
10	2.021e-02	5.012e-02	8.304e-02	1.200e-01	5.780e-02	-3.232e-02	-3.405e-02	-6.418e-03	7.839e-01	3.000e-01	4.045e-02	4.274e-02	7.479e-04	4.042e-02
10	3.197e-02	6.086e-02	9.985e-02	1.159e-01	7.803e-02	-3.887e-02	0.000e+00	-2.870e-02	7.889e-01	3.000e-01	4.066e-02	4.310e-02	8.107e-04	4.070e-02
10	1.958e-02	5.256e-02	1.056e-01	1.081e-01	5.274e-02	0.000e+00	-2.656e-02	0.000e+00	7.374e-01	2.837e-01	4.237e-02	4.480e-02	6.887e-04	3.900e-02
11	3.001e-02	6.307e-02	9.733e-02	1.200e-01	7.225e-02	-3.329e-02	-8.130e-03	-4.385e-03	7.423e-01	2.302e-01	3.779e-02	3.960e-02	7.500e-04	3.779e-02
11	7.818e-03	6.661e-02	8.417e-02	1.155e-01	5.668e-02	-4.104e-02	-3.209e-03	-1.519e-02	7.606e-01	3.000e-01	4.017e-02	4.236e-02	7.185e-04	4.015e-02
11	2.920e-02	4.711e-02	9.878e-02	1.116e-01	6.788e-02	-2.384e-02	-2.754e-02	-1.888e-03	7.443e-01	2.280e-01	3.849e-02	4.022e-02	7.297e-04	3.851e-02
11	1.437e-02	5.586e-02	1.003e-01	1.188e-01	7.600e-02	-2.474e-02	0.000e+00	-1.272e-03	7.371e-01	3.000e-01	4.233e-02	4.492e-02	7.019e-04	4.157e-02
11	2.436e-02	6.228e-02	9.613e-02	1.200e-01	1.028e-01	-2.862e-02	0.000e+00	-1.012e-02	7.690e-01	3.000e-01	4.184e-02	4.423e-02	7.716e-04	4.182e-02
11	1.493e-02	5.897e-02	8.866e-02	1.185e-01	5.444e-02	-2.245e-02	0.000e+00	-2.286e-03	7.889e-01	2.600e-01	4.063e-02	4.278e-02	6.552e-04	3.057e-02
11	1.500e-02	6.356e-02	9.678e-02	1.129e-01	4.598e-02	-3.661e-02	0.000e+00	-2.813e-03	7.808e-01	3.000e-01	4.213e-02	4.470e-02	6.911e-04	3.920e-02
11	1.287e-02	5.069e-02	9.180e-02	1.157e-01	1.030e-01	-3.197e-02	-3.337e-02	-1.008e-02	7.765e-01	2.775e-01	4.017e-02	4.227e-02	8.017e-04	4.015e-02
12	1.643e-02	6.064e-02	9.934e-02	1.141e-01	7.513e-02	-4.043e-02	-1.464e-02	-9.754e-03	7.605e-01	2.366e-01	3.896e-02	4.103e-02	7.688e-04	3.893e-02
12	1.727e-02	5.999e-02	9.231e-02	1.149e-01	7.239e-02	-2.758e-02	0.000e+00	-1.007e-02	7.437e-01	2.796e-01	4.052e-02	4.274e-02	7.066e-04	4.049e-02
12	5.000e-03	6.036e-02	8.009e-02	1.200e-01	7.476e-02	-1.251e-02	0.000e+00	0.000e+00	7.491e-01	2.540e-01	4.127e-02	4.361e-02	6.295e-04	2.591e-02
12	1.415e-02	3.683e-02	8.089e-02	1.189e-01	1.158e-01	-3.870e-02	-3.460e-02	-3.664e-03	7.283e-01	2.622e-01	4.038e-02	4.287e-02	7.675e-04	4.040e-02
12	7.333e-03	5.509e-02	9.812e-02	1.170e-01	1.111e-01	-1.123e-02	-1.681e-02	0.000e+00	7.317e-01	2.793e-01	4.158e-02	4.391e-02	7.342e-04	4.157e-02
12	2.096e-02	5.841e-02	9.472e-02	1.200e-01	8.261e-02	-3.747e-02	-1.068e-02	-7.795e-03	7.756e-01	3.000e-01	4.023e-02	4.259e-02	7.699e-04	4.027e-02
12	1.652e-02	5.767e-02	9.369e-02	1.180e-01	1.221e-01	-3.146e-02	0.000e+00	-9.780e-03	7.407e-01	2.907e-01	4.186e-02	4.446e-02	7.673e-04	4.186e-02
12	8.349e-03	5.755e-02	9.972e-02	1.155e-01	1.040e-01	-2.787e-02	-9.546e-03	-9.981e-03	7.591e-01	3.000e-01	4.196e-02	4.435e-02	7.695e-04	4.194e-02
13	1.233e-02	5.567e-02	9.706e-02	1.155e-01	6.902e-02	-2.272e-02	-1.549e-02	-4.210e-03	7.554e-01	2.674e-01	4.012e-02	4.222e-02	7.150e-04	4.012e-02
13	2.037e-02	4.813e-02	9.170e-02	1.165e-01	1.040e-01	-3.789e-02	-2.365e-02	-5.350e-03	7.449e-01	2.788e-01	3.978e-02	4.202e-02	7.824e-04	3.981e-02
13	2.070e-02	4.994e-02	9.893e-02	1.175e-01	1.056e-01	-3.997e-02	-2.777e-02	-8.041e-03	7.584e-01	2.774e-01	3.930e-02	4.155e-02	8.245e-04	3.930e-02
13	5.731e-03	5.935e-02	8.142e-02	1.200e-01	1.205e-01	-2.453e-02	0.000e+00	-7.508e-03	7.359e-01	3.000e-01	4.285e-02	4.549e-02	7.209e-04	4.283e-02
13	1.574e-02	5.729e-02	9.036e-02	1.160e-01	8.651e-02	-2.659e-02	0.000e+00	-5.348e-03	7.491e-01	2.949e-01	4.237e-02	4.476e-02	7.024e-04	4.180e-02
13	6.522e-03	5.666e-02	7.971e-02	1.200e-01	1.239e-01	-1.613e-02	0.000e+00	-4.450e-03	7.304e-01	2.893e-01	4.278e-02	4.568e-02	6.960e-04	4.086e-02
13	1.142e-02	5.081e-02	8.565e-02	1.200e-01	1.336e-01	-1.412e-02	0.000e+00	-4.003e-03	6.785e-01	3.000e-01	4.264e-02	4.558e-02	7.077e-04	4.264e-02
13	5.000e-03	5.943e-02	9.762e-02	1.200e-01	1.500e-01	-2.671e-02	0.000e+00	-5.112e-03	7.508e-01	3.000e-01	4.215e-02	4.520e-02	7.844e-04	4.224e-02
14	1.333e-02	4.718e-02	9.808e-02	1.180e-01	1.391e-01	-2.777e-02	-4.263e-03	-1.226e-03	7.195e-01	2.803e-01	4.095e-02	4.367e-02	7.552e-04	4.096e-02
14	5.189e-03	5.013e-02	7.105e-02	1.200e-01	8.912e-02	-8.467e-03	-1.226e-04	-7.781e-03	7.443e-01	3.000e-01	4.251e-02	4.493e-02	6.263e-04	2.664e-02
14	7.283e-03	6.010e-02	8.123e-02	1.156e-01	9.689e-02	-3.198e-02	0.000e+00	-6.713e-03	7.059e-01	3.000e-01	4.192e-02	4.432e-02	6.981e-04	4.040e-02
14	1.366e-02	5.625e-02	8.663e-02	1.160e-01	1.500e-01	-2.037e-02	0.000e+00	-3.583e-03	6.327e-01	2.692e-01	4.060e-02	4.373e-02	7.325e-04	4.062e-02
14	5.000e-03	5.649e-02	8.632e-02	1.200e-01	1.259e-01	-2.959e-02	0.000e+00	-4.182e-04	5.205e-01	2.997e-01	4.028e-02	4.366e-02	7.101e-04	4.031e-02
14	1.751e-02	5.473e-02	8.301e-02	1.186e-01	1.189e-01	-3.085e-02	0.000e+00	-9.185e-03	7.824e-01	3.000e-01	4.184e-02	4.471e-02	7.392e-04	4.193e-02
14	1.356e-02	5.674e-02	9.818e-02	1.200e-01	1.500e-01	-4.544e-04	-2.650e-03	-5.516e-03	6.244e-01	3.000e-01	4.246e-02	4.600e-02	7.494e-04	4.257e-02
14	5.000e-03	4.585e-02	7.037e-02	1.187e-01	1.264e-01	-2.190e-02	-8.130e-03	-3.152e-03	7.286e-01	3.000e-01	4.410e-02	4.696e-02	6.803e-04	3.905e-02
15	1.015e-02	5.128e-02	7.878e-02	1.186e-01	1.188e-01	-3.993e-02	-1.080e-02	-7.320e-03	7.408e-01	2.748e-01	4.039e-02	4.280e-02	7.449e-04	4.043e-02
15	5.444e-03	4.569e-02	8.967e-02	1.150e-01	1.094e-01	-2.862e-02	-1.055e-02	0.000e+00	7.407e-01	2.825e-01	4.205e-02	4.440e-02	7.051e-04	4.196e-02
15	1.328e-02	5.754e-02	5.639e-02	1.200e-01	1.197e-01	-3.779e-02	-1.276e-02	-7.803e-03	7.372e-01	2.960e-01	4.090e-02	4.349e-02	7.202e-04	4.091e-02
15	1.248e-02	5.965e-02	9.319e-02	1.197e-01	1.500e-01	-1.694e-02	-2.700e-03	-7.814e-03	7.649e-01	3.000e-01	4.133e-02	4.421e-02	7.800e-04	4.136e-02
15	7.454e-03	5.875e-02	9.518e-02	1.178e-01	9.055e-02	-1.442e-02	-1.051e-03	0.000e+00	7.485e-01	3.000e-01	4.477e-02	4.734e-02	6.871e-04	4.108e-02
15	8.399e-03	6.078e-02	9.827e-02	1.170e-01	1.227e-01	-2.205e-02	0.000e+00	-5.123e-03	5.583e-01	3.000e-01	4.210e-02	4.525e-02	7.389e-04	4.213e-02
15	1.789e-02	5.239e-02	9.313e-02	1.170e-01	1.500e-01	-1.833e-02	-1.235e-02	-4.587e-03	7.324e-01	2.762e-01	4.038e-02	4.324e-02	7.793e-04	4.034e-02
15	8.107e-03	5.928e-02	7.796e-02	1.200e-01	1.500e-01	-2.157e-02	0.000e+00	-2.533e-03	7.274e-01	2.955e-01	4.166e-02	4.489e-02	7.286e-04	4.166e-02
16	1.447e-02	5.070e-02	8.961e-02	1.176e-01	7.450e-02	-3.324e-02	-7.645e-04	0.000e+00	7.616e-01	2.968e-01	4.053e-02	4.291e-02	6.786e-04	3.516e-02
16	5.000e-03	5.509e-02	8.167e-02	1.167e-01	1.047e-01	-2.965e-02	-2.436e-03	-1.925e-03	7.649e-01	2.796e-01	4.233e-02	4.456e-02	6.895e-04	3.911e-02
16	9.802e-03	4.041e-02	8.502e-02	1.182e-01	1.295e-01	-1.375e-02	0.000e+00	0.000e+00	7.370e-01	2.907e-01	4.233e-02	4.507e-02	6.711e-04	3.551e-02
16	1.436e-02	5.489e-02	9.494e-02	1.143e-01	1.114e-01	-1.801e-02	-7.948e-03	-2.588e-03	5.928e-01	2.761e-01	4.137e-02	4.399e-02	7.168e-04	4.136e-02
16	1.129e-02	5.657e-02	9.204e-02	1.179e-01	1.287e-01	-2.865e-02	-1.153e-02	-3.200e-03	7.164e-01	2.914e-01	4.077e-02	4.335e-02	7.700e-04	4.079e-02
16	1.547e-02	5.716e-02	8.952e-02	1.195e-01	1.387e-01	0.000e+00	-3.102e-03	-1.860e-03	7.935e-01	3.000e-01	4.359e-02	4.636e-02	7.238e-04	4.359e-02
16	6.984e-03	5.040e-02	9.994e-02	1.191e-01	1.500e-01	-1.666e-02	-2.235e-03	-1.587e-03	5.049e-01	2.960e-01	4.117e-02	4.495e-02	7.404e-04	4.118e-02
