Index	edge	1	2	3	4	5	6	7	8	9	finesse_moy	finesse_max	Area	Reward
16	7.893e-03	4.338e-02	5.360e-02	6.076e-02	1.134e-01	-3.810e-02	-5.306e-02	-9.919e-04	6.129e-01	3.000e-01	4.920e-02	5.136e-02	1.342e-03	2.644e-02
16	1.228e-02	2.742e-02	5.716e-02	7.756e-02	1.401e-01	-4.036e-02	-5.853e-02	-4.385e-04	7.232e-01	2.945e-01	4.567e-02	4.834e-02	1.470e-03	4.567e-02
16	1.424e-02	1.577e-02	8.338e-02	9.068e-02	1.382e-01	-4.453e-02	-6.223e-02	-2.103e-03	7.701e-01	2.877e-01	4.250e-02	4.517e-02	1.632e-03	4.252e-02
17	1.166e-02	3.341e-02	7.908e-02	9.461e-02	1.337e-01	-5.648e-02	-1.878e-02	-3.131e-03	7.769e-01	3.000e-01	4.306e-02	4.592e-02	1.514e-03	4.309e-02
17	1.043e-02	3.316e-02	6.165e-02	5.446e-02	1.276e-01	-5.839e-02	-3.406e-02	-6.499e-03	7.438e-01	2.959e-01	4.520e-02	4.714e-02	1.370e-03	2.823e-02
17	1.037e-02	1.430e-02	6.489e-02	9.057e-02	1.311e-01	-5.549e-02	-4.640e-02	-4.396e-03	7.501e-01	2.824e-01	4.210e-02	4.450e-02	1.485e-03	4.210e-02
17	1.266e-02	0.000e+00	7.173e-02	9.658e-02	1.436e-01	-5.914e-02	-4.603e-02	-4.141e-03	7.704e-01	2.931e-01	4.036e-02	4.331e-02	1.532e-03	4.037e-02
17	1.086e-02	3.371e-02	6.026e-02	8.655e-02	1.346e-01	-5.342e-02	-3.680e-02	-4.158e-03	7.452e-01	3.000e-01	4.559e-02	4.814e-02	1.483e-03	4.554e-02
17	1.050e-02	3.172e-02	6.791e-02	8.963e-02	1.206e-01	-6.761e-02	-4.230e-02	-4.862e-03	7.408e-01	2.849e-01	4.148e-02	4.366e-02	1.556e-03	4.146e-02
17	1.358e-02	1.325e-02	6.330e-02	8.872e-02	1.423e-01	-4.506e-02	-4.943e-02	-1.583e-03	7.574e-01	2.943e-01	4.516e-02	4.801e-02	1.473e-03	4.515e-02
17	1.206e-02	1.319e-02	6.916e-02	9.428e-02	1.350e-01	-3.552e-02	-4.329e-02	-4.586e-03	7.559e-01	2.895e-01	4.440e-02	4.712e-02	1.453e-03	4.397e-02
18	1.163e-02	2.391e-02	6.125e-02	9.017e-02	1.258e-01	-5.396e-02	-3.096e-02	-5.397e-03	7.491e-01	2.985e-01	4.508e-02	4.755e-02	1.426e-03	3.915e-02
18	1.125e-02	2.634e-02	5.973e-02	8.015e-02	1.436e-01	-6.014e-02	-3.984e-02	-1.672e-03	7.437e-01	2.951e-01	4.237e-02	4.508e-02	1.475e-03	4.239e-02
18	1.046e-02	2.044e-02	7.063e-02	9.571e-02	1.332e-01	-4.572e-02	-4.520e-02	-4.015e-03	7.468e-01	2.863e-01	4.378e-02	4.659e-02	1.518e-03	4.379e-02
18	1.413e-02	2.228e-02	7.454e-02	9.131e-02	1.217e-01	-3.847e-02	-2.729e-02	-1.038e-02	7.523e-01	3.000e-01	4.563e-02	4.820e-02	1.436e-03	4.180e-02
18	6.906e-03	2.780e-02	6.541e-02	9.127e-02	1.348e-01	-5.129e-02	-3.693e-02	-3.604e-03	7.624e-01	2.940e-01	4.433e-02	4.681e-02	1.481e-03	4.431e-02
18	1.397e-02	2.793e-02	7.150e-02	8.971e-02	1.403e-01	-6.220e-02	-2.870e-02	-8.622e-03	7.625e-01	2.861e-01	4.127e-02	4.374e-02	1.545e-03	4.127e-02
18	1.535e-02	1.946e-02	7.404e-02	9.626e-02	1.276e-01	-4.238e-02	-2.972e-02	-9.529e-03	7.405e-01	2.940e-01	4.449e-02	4.724e-02	1.473e-03	4.452e-02
18	1.729e-02	7.594e-03	6.488e-02	8.814e-02	1.500e-01	-4.336e-02	-6.235e-02	0.000e+00	7.618e-01	2.951e-01	4.144e-02	4.450e-02	1.529e-03	4.151e-02
19	7.657e-03	2.795e-02	6.293e-02	9.343e-02	1.150e-01	-5.575e-02	-3.772e-02	-5.161e-03	7.490e-01	2.867e-01	4.575e-02	4.808e-02	1.461e-03	4.576e-02
19	7.373e-03	2.433e-02	7.170e-02	9.282e-02	1.304e-01	-5.728e-02	-4.386e-02	-7.520e-03	7.451e-01	2.763e-01	4.144e-02	4.380e-02	1.559e-03	4.146e-02
19	1.108e-02	2.262e-02	7.349e-02	9.476e-02	1.213e-01	-5.910e-02	-2.769e-02	-1.123e-02	7.568e-01	2.797e-01	4.210e-02	4.446e-02	1.504e-03	4.212e-02
19	9.992e-03	2.121e-02	7.522e-02	9.126e-02	1.323e-01	-4.898e-02	-4.350e-02	-1.035e-02	7.476e-01	2.911e-01	4.323e-02	4.580e-02	1.555e-03	4.321e-02
19	1.361e-02	2.034e-02	6.017e-02	8.814e-02	1.428e-01	-4.460e-02	-4.845e-02	-3.385e-03	7.585e-01	2.853e-01	4.260e-02	4.548e-02	1.485e-03	4.258e-02
19	7.023e-03	1.320e-02	6.200e-02	9.416e-02	1.324e-01	-4.004e-02	-5.065e-02	-6.299e-03	6.329e-01	3.000e-01	4.321e-02	4.641e-02	1.451e-03	4.233e-02
19	5.000e-03	3.340e-02	7.216e-02	9.229e-02	1.280e-01	-4.988e-02	-4.325e-02	-7.075e-03	6.319e-01	2.952e-01	4.444e-02	4.740e-02	1.546e-03	4.440e-02
19	1.320e-02	2.225e-02	7.981e-02	9.629e-02	1.309e-01	-3.133e-02	-3.870e-02	-6.032e-03	7.641e-01	2.943e-01	4.524e-02	4.815e-02	1.507e-03	4.524e-02
20	8.336e-03	2.939e-02	5.918e-02	9.270e-02	1.282e-01	-4.126e-02	-4.330e-02	-3.605e-03	6.838e-01	2.972e-01	4.677e-02	4.964e-02	1.444e-03	4.466e-02
20	1.279e-02	1.428e-02	7.241e-02	9.373e-02	1.298e-01	-4.382e-02	-5.072e-02	-5.590e-03	7.470e-01	2.828e-01	4.312e-02	4.565e-02	1.520e-03	4.312e-02
20	7.061e-03	2.572e-02	6.652e-02	9.438e-02	1.257e-01	-4.622e-02	-3.494e-02	-6.871e-03	7.518e-01	2.959e-01	4.492e-02	4.759e-02	1.461e-03	4.486e-02
20	9.654e-03	2.530e-02	7.430e-02	9.220e-02	1.160e-01	-4.972e-02	-4.569e-02	-6.602e-03	7.483e-01	2.947e-01	4.422e-02	4.676e-02	1.533e-03	4.423e-02
20	8.747e-03	2.439e-02	6.313e-02	9.470e-02	1.167e-01	-3.990e-02	-3.720e-02	-7.231e-03	7.435e-01	2.863e-01	4.636e-02	4.879e-02	1.418e-03	3.893e-02
20	5.000e-03	3.437e-02	7.335e-02	9.647e-02	1.206e-01	-5.686e-02	-4.035e-02	-6.894e-03	6.626e-01	2.840e-01	4.293e-02	4.566e-02	1.562e-03	4.297e-02
20	1.100e-02	3.200e-02	8.038e-02	9.727e-02	1.290e-01	-4.349e-02	-3.424e-02	-5.932e-03	7.540e-01	2.976e-01	4.459e-02	4.739e-02	1.557e-03	4.464e-02
20	7.918e-03	3.844e-02	7.535e-02	9.280e-02	1.138e-01	-4.871e-02	-4.057e-02	-4.911e-03	7.516e-01	2.924e-01	4.475e-02	4.709e-02	1.542e-03	4.477e-02
21	1.052e-02	2.526e-02	6.594e-02	8.773e-02	1.250e-01	-4.724e-02	-5.607e-02	-4.950e-03	7.269e-01	2.916e-01	4.406e-02	4.650e-02	1.530e-03	4.409e-02
21	7.250e-03	2.829e-02	6.760e-02	9.392e-02	1.145e-01	-5.544e-02	-4.277e-02	-7.000e-03	7.248e-01	2.866e-01	4.230e-02	4.461e-02	1.514e-03	4.231e-02
21	1.198e-02	2.385e-02	6.028e-02	9.077e-02	1.220e-01	-4.314e-02	-4.230e-02	-4.252e-03	7.579e-01	2.952e-01	4.476e-02	4.721e-02	1.432e-03	4.021e-02
21	6.957e-03	3.031e-02	6.392e-02	9.230e-02	1.266e-01	-4.983e-02	-4.221e-02	-5.868e-03	7.131e-01	2.941e-01	4.446e-02	4.708e-02	1.496e-03	4.441e-02
21	8.012e-03	2.951e-02	6.893e-02	9.292e-02	1.137e-01	-4.669e-02	-4.227e-02	-6.577e-03	7.074e-01	3.000e-01	4.482e-02	4.745e-02	1.488e-03	4.482e-02
21	7.766e-03	3.093e-02	6.760e-02	9.542e-02	1.265e-01	-4.441e-02	-3.472e-02	-4.981e-03	7.527e-01	2.954e-01	4.559e-02	4.922e-02	1.476e-03	4.537e-02
21	1.322e-02	2.200e-02	6.943e-02	9.618e-02	1.283e-01	-3.289e-02	-2.950e-02	-7.422e-03	7.494e-01	2.964e-01	4.535e-02	4.804e-02	1.421e-03	3.842e-02
21	8.291e-03	2.469e-02	7.047e-02	9.737e-02	1.273e-01	-3.725e-02	-3.989e-02	-4.041e-03	7.503e-01	2.967e-01	4.726e-02	5.001e-02	1.473e-03	4.726e-02
22	6.345e-03	2.051e-02	7.776e-02	9.967e-02	1.177e-01	-4.051e-02	-3.607e-02	-6.538e-03	7.498e-01	2.954e-01	4.495e-02	4.780e-02	1.479e-03	4.499e-02
22	1.169e-02	2.103e-02	6.836e-02	9.894e-02	1.291e-01	-3.737e-02	-2.899e-02	-6.987e-03	6.984e-01	2.989e-01	4.442e-02	4.731e-02	1.426e-03	3.859e-02
22	1.020e-02	3.522e-02	7.029e-02	9.853e-02	1.287e-01	-4.493e-02	-3.096e-02	-3.689e-03	7.586e-01	2.918e-01	4.558e-02	4.834e-02	1.504e-03	4.558e-02
22	9.490e-03	1.786e-02	7.638e-02	9.721e-02	1.244e-01	-4.535e-02	-4.669e-02	-4.980e-03	7.436e-01	2.968e-01	4.435e-02	4.720e-02	1.537e-03	4.435e-02
22	9.860e-03	1.717e-02	7.581e-02	9.914e-02	1.145e-01	-3.445e-02	-3.665e-02	-6.890e-03	7.474e-01	2.929e-01	4.548e-02	4.835e-02	1.438e-03	4.202e-02
22	7.433e-03	2.997e-02	6.777e-02	9.626e-02	1.121e-01	-4.270e-02	-3.638e-02	-6.846e-03	7.447e-01	2.880e-01	4.461e-02	4.694e-02	1.454e-03	4.443e-02
22	5.400e-03	4.480e-02	7.079e-02	9.526e-02	1.107e-01	-4.800e-02	-3.706e-02	-5.750e-03	7.206e-01	2.947e-01	4.431e-02	4.680e-02	1.524e-03	4.433e-02
22	7.156e-03	2.641e-02	6.791e-02	9.387e-02	1.281e-01	-5.230e-02	-4.375e-02	-5.786e-03	7.154e-01	2.932e-01	4.449e-02	4.729e-02	1.525e-03	4.449e-02
23	5.000e-03	4.050e-02	6.955e-02	9.148e-02	1.200e-01	-4.862e-02	-4.384e-02	-4.106e-03	7.478e-01	2.980e-01	4.516e-02	4.755e-02	1.538e-03	4.518e-02
23	1.072e-02	2.175e-02	6.890e-02	1.000e-01	1.237e-01	-4.671e-02	-3.141e-02	-6.081e-03	7.536e-01	2.837e-01	4.366e-02	4.618e-02	1.460e-03	4.366e-02
23	1.306e-02	2.130e-02	7.923e-02	9.877e-02	1.260e-01	-3.045e-02	-3.833e-02	-6.648e-03	7.590e-01	2.946e-01	4.475e-02	4.754e-02	1.499e-03	4.478e-02
23	7.393e-03	3.116e-02	7.179e-02	9.766e-02	1.172e-01	-5.233e-02	-3.490e-02	-3.288e-03	7.643e-01	2.935e-01	4.381e-02	4.629e-02	1.502e-03	4.381e-02
23	1.142e-02	1.733e-02	6.892e-02	9.886e-02	1.285e-01	-3.316e-02	-3.299e-02	-5.517e-03	7.525e-01	3.000e-01	4.524e-02	4.808e-02	1.417e-03	3.766e-02
23	1.158e-02	2.780e-02	7.402e-02	1.000e-01	1.313e-01	-3.067e-02	-3.009e-02	-5.140e-03	7.452e-01	2.973e-01	4.607e-02	4.895e-02	1.465e-03	4.607e-02
23	1.060e-02	2.246e-02	7.161e-02	9.643e-02	1.276e-01	-4.069e-02	-4.455e-02	-5.142e-03	7.504e-01	2.889e-01	4.421e-02	4.675e-02	1.508e-03	4.418e-02
23	6.388e-03	1.382e-02	7.917e-02	1.000e-01	1.207e-01	-4.790e-02	-4.542e-02	-7.290e-03	7.421e-01	2.894e-01	4.295e-02	4.580e-02	1.539e-03	4.298e-02
24	1.011e-02	4.314e-02	7.312e-02	9.823e-02	1.301e-01	-3.360e-02	-2.782e-02	-5.583e-03	7.397e-01	2.973e-01	4.591e-02	4.868e-02	1.502e-03	4.592e-02
24	6.365e-03	2.408e-02	7.076e-02	9.381e-02	1.243e-01	-5.473e-02	-4.804e-02	-4.778e-03	7.507e-01	2.936e-01	4.286e-02	4.532e-02	1.547e-03	4.284e-02
24	7.740e-03	3.273e-02	7.959e-02	1.000e-01	1.205e-01	-2.713e-02	-3.471e-02	-5.833e-03	7.521e-01	2.924e-01	4.612e-02	4.891e-02	1.488e-03	4.613e-02
24	9.866e-03	3.669e-02	7.257e-02	9.608e-02	1.215e-01	-4.429e-02	-3.586e-02	-4.444e-03	7.525e-01	2.919e-01	4.494e-02	4.748e-02	1.517e-03	4.497e-02
24	7.801e-03	4.334e-02	6.638e-02	9.616e-02	1.159e-01	-4.083e-02	-2.705e-02	-4.696e-03	7.430e-01	2.983e-01	4.752e-02	5.004e-02	1.449e-03	4.633e-02
24	1.310e-02	3.382e-02	7.002e-02	9.262e-02	1.342e-01	-5.676e-02	-4.343e-02	-4.594e-03	7.275e-01	2.944e-01	4.327e-02	4.590e-02	1.589e-03	4.330e-02
24	5.000e-03	3.155e-02	6.513e-02	9.937e-02	1.152e-01	-3.405e-02	-3.921e-02	-6.183e-03	7.045e-01	2.956e-01	4.596e-02	4.871e-02	1.442e-03	4.317e-02
24	1.597e-02	2.295e-02	7.484e-02	9.486e-02	1.270e-01	-1.030e-02	-3.645e-02	-6.226e-03	7.492e-01	3.000e-01	4.749e-02	5.030e-02	1.405e-03	3.740e-02
25	7.964e-03	3.974e-02	7.935e-02	9.820e-02	1.137e-01	-3.575e-02	-2.587e-02	-6.424e-03	7.469e-01	2.957e-01	4.646e-02	4.914e-02	1.478e-03	4.643e-02
25	1.175e-02	3.969e-02	7.620e-02	1.000e-01	1.225e-01	-3.793e-02	-2.790e-02	-4.899e-03	7.501e-01	2.918e-01	4.581e-02	4.847e-02	1.507e-03	4.579e-02
25	7.691e-03	3.098e-02	6.321e-02	9.750e-02	1.229e-01	-3.484e-02	-2.737e-02	-6.860e-03	7.501e-01	2.901e-01	4.605e-02	4.860e-02	1.398e-03	3.448e-02
25	9.445e-03	2.493e-02	7.320e-02	1.000e-01	1.218e-01	-4.242e-02	-3.332e-02	-5.438e-03	6.954e-01	2.919e-01	4.502e-02	4.797e-02	1.469e-03	4.502e-02
25	5.000e-03	5.213e-02	7.614e-02	9.712e-02	1.289e-01	-3.482e-02	-2.881e-02	-5.271e-03	7.503e-01	2.979e-01	4.687e-02	4.962e-02	1.539e-03	4.688e-02
25	1.123e-02	3.466e-02	7.646e-02	9.929e-02	1.330e-01	-3.688e-02	-3.455e-02	-5.340e-03	7.410e-01	2.935e-01	4.570e-02	4.858e-02	1.539e-03	4.573e-02
25	7.203e-03	3.632e-02	7.546e-02	9.741e-02	1.208e-01	-5.149e-02	-3.570e-02	-5.431e-03	7.455e-01	2.950e-01	4.622e-02	4.887e-02	1.552e-03	4.619e-02
25	8.020e-03	3.206e-02	7.409e-02	9.498e-02	1.194e-01	-4.148e-02	-4.286e-02	-5.373e-03	7.490e-01	2.972e-01	4.550e-02	4.809e-02	1.525e-03	4.547e-02
26	1.077e-02	4.033e-02	7.603e-02	9.758e-02	1.424e-01	-4.112e-02	-3.646e-02	-6.420e-03	7.429e-01	2.952e-01	4.517e-02	4.803e-02	1.601e-03	4.516e-02
26	6.686e-03	2.989e-02	8.020e-02	9.807e-02	1.282e-01	-4.585e-02	-3.133e-02	-5.378e-03	7.559e-01	3.000e-01	4.489e-02	4.774e-02	1.533e-03	4.492e-02
26	1.399e-02	3.795e-02	7.554e-02	8.985e-02	1.364e-01	-4.400e-02	-4.215e-02	-5.017e-03	7.521e-01	3.000e-01	4.493e-02	4.764e-02	1.588e-03	4.498e-02
26	6.367e-03	3.898e-02	7.864e-02	9.975e-02	1.199e-01	-3.284e-02	-3.050e-02	-5.373e-03	7.560e-01	2.968e-01	4.717e-02	4.995e-02	1.500e-03	4.717e-02
26	5.000e-03	2.627e-02	7.710e-02	9.827e-02	1.233e-01	-4.539e-02	-4.106e-02	-5.034e-03	7.493e-01	2.955e-01	4.377e-02	4.649e-02	1.533e-03	4.381e-02
26	8.805e-03	4.567e-02	8.248e-02	9.932e-02	1.226e-01	-4.481e-02	-2.855e-02	-5.036e-03	7.526e-01	2.966e-01	4.496e-02	4.772e-02	1.574e-03	4.499e-02
26	8.294e-03	3.680e-02	7.343e-02	9.715e-02	1.117e-01	-4.828e-02	-4.034e-02	-6.787e-03	6.567e-01	2.941e-01	4.424e-02	4.710e-02	1.533e-03	4.428e-02
26	1.129e-02	3.213e-02	7.735e-02	9.706e-02	1.228e-01	-5.197e-02	-3.189e-02	-5.026e-03	7.503e-01	2.969e-01	4.474e-02	4.754e-02	1.539e-03	4.475e-02
27	7.642e-03	4.507e-02	7.813e-02	1.000e-01	1.260e-01	-3.075e-02	-2.653e-02	-4.598e-03	7.561e-01	2.965e-01	4.663e-02	4.956e-02	1.507e-03	4.666e-02
27	5.000e-03	6.281e-02	6.843e-02	9.414e-02	1.054e-01	-3.821e-02	-3.066e-02	-4.265e-03	7.490e-01	2.998e-01	4.739e-02	4.983e-02	1.499e-03	4.739e-02
27	7.009e-03	2.069e-02	7.803e-02	1.000e-01	1.194e-01	-3.479e-02	-3.602e-02	-5.740e-03	7.553e-01	2.968e-01	4.524e-02	4.817e-02	1.467e-03	4.528e-02
27	9.343e-03	3.405e-02	8.227e-02	9.886e-02	1.210e-01	-4.378e-02	-3.609e-02	-6.878e-03	7.532e-01	2.963e-01	4.505e-02	4.786e-02	1.570e-03	4.509e-02
27	6.548e-03	4.498e-02	7.939e-02	1.000e-01	1.201e-01	-4.277e-02	-2.509e-02	-5.185e-03	7.432e-01	2.959e-01	4.627e-02	4.907e-02	1.532e-03	4.629e-02
27	5.000e-03	4.630e-02	7.020e-02	9.650e-02	1.055e-01	-4.690e-02	-3.667e-02	-5.403e-03	7.126e-01	2.972e-01	4.509e-02	4.767e-02	1.511e-03	4.512e-02
27	1.061e-02	4.414e-02	7.638e-02	1.000e-01	1.181e-01	-2.359e-02	-2.332e-02	-5.931e-03	7.541e-01	2.947e-01	4.804e-02	5.071e-02	1.453e-03	4.756e-02
27	5.000e-03	3.390e-02	7.574e-02	1.000e-01	1.239e-01	-2.737e-02	-2.515e-02	-5.185e-03	7.574e-01	2.999e-01	4.743e-02	5.028e-02	1.433e-03	4.294e-02
28	9.253e-03	4.956e-02	8.409e-02	1.000e-01	1.159e-01	-2.929e-02	-2.504e-02	-5.859e-03	7.499e-01	2.952e-01	4.624e-02	4.929e-02	1.524e-03	4.622e-02
28	9.292e-03	4.982e-02	7.056e-02	9.687e-02	1.256e-01	-3.288e-02	-2.322e-02	-5.559e-03	7.546e-01	2.938e-01	4.644e-02	4.941e-02	1.477e-03	4.645e-02
28	1.018e-02	4.106e-02	7.607e-02	9.755e-02	1.170e-01	-2.094e-02	-3.460e-02	-6.456e-03	7.491e-01	2.979e-01	4.710e-02	4.976e-02	1.477e-03	4.708e-02
28	1.162e-02	4.197e-02	7.784e-02	9.678e-02	1.269e-01	-3.287e-02	-2.829e-02	-5.314e-03	7.566e-01	2.968e-01	4.701e-02	4.984e-02	1.513e-03	4.697e-02
28	6.043e-03	5.351e-02	8.051e-02	1.000e-01	1.026e-01	-1.256e-02	-2.802e-02	-5.286e-03	7.572e-01	2.979e-01	4.816e-02	5.095e-02	1.448e-03	4.669e-02
28	1.184e-02	3.307e-02	7.143e-02	9.944e-02	1.231e-01	-2.926e-02	-2.801e-02	-5.062e-03	7.447e-01	2.975e-01	4.643e-02	4.914e-02	1.439e-03	4.308e-02
28	8.926e-03	4.787e-02	7.605e-02	9.875e-02	1.281e-01	-3.493e-02	-2.784e-02	-4.001e-03	7.642e-01	2.924e-01	4.677e-02	4.975e-02	1.526e-03	4.676e-02
28	5.708e-03	5.969e-02	7.103e-02	9.636e-02	1.177e-01	-4.083e-02	-2.979e-02	-4.428e-03	7.441e-01	2.947e-01	4.694e-02	4.947e-02	1.539e-03	4.696e-02
29	7.540e-03	4.965e-02	7.750e-02	9.460e-02	1.240e-01	-4.730e-02	-4.017e-02	-5.657e-03	7.473e-01	2.928e-01	4.462e-02	4.713e-02	1.614e-03	4.462e-02
29	5.711e-03	6.365e-02	7.102e-02	9.434e-02	1.100e-01	-3.352e-02	-3.589e-02	-5.125e-03	6.817e-01	2.975e-01	4.728e-02	4.989e-02	1.530e-03	4.726e-02
29	1.152e-02	4.447e-02	7.334e-02	9.876e-02	1.307e-01	-2.634e-02	-2.354e-02	-4.841e-03	7.612e-01	2.953e-01	4.663e-02	4.929e-02	1.469e-03	4.666e-02
29	8.052e-03	6.301e-02	7.375e-02	9.803e-02	1.181e-01	-2.867e-02	-2.018e-02	-5.212e-03	7.602e-01	2.948e-01	4.829e-02	5.084e-02	1.495e-03	4.830e-02
29	9.736e-03	4.507e-02	7.471e-02	9.754e-02	1.205e-01	-1.905e-02	-2.753e-02	-5.475e-03	7.579e-01	2.962e-01	4.815e-02	5.076e-02	1.450e-03	4.698e-02
29	9.081e-03	6.732e-02	7.234e-02	9.619e-02	1.203e-01	-2.682e-02	-2.911e-02	-5.659e-03	6.988e-01	2.961e-01	4.706e-02	4.963e-02	1.536e-03	4.702e-02
29	7.195e-03	3.419e-02	7.466e-02	9.719e-02	1.237e-01	-4.699e-02	-3.241e-02	-6.300e-03	7.377e-01	2.968e-01	4.492e-02	4.782e-02	1.521e-03	4.493e-02
29	5.909e-03	4.629e-02	7.495e-02	9.767e-02	1.018e-01	-3.564e-02	-2.758e-02	-5.976e-03	7.520e-01	2.966e-01	4.613e-02	4.865e-02	1.459e-03	4.617e-02
30	7.982e-03	5.798e-02	6.754e-02	9.796e-02	1.233e-01	-2.327e-02	-2.015e-02	-4.253e-03	7.429e-01	2.968e-01	4.863e-02	5.118e-02	1.437e-03	4.505e-02
30	7.055e-03	5.963e-02	7.035e-02	9.609e-02	1.175e-01	-3.703e-02	-2.501e-02	-5.175e-03	7.547e-01	2.962e-01	4.650e-02	4.891e-02	1.507e-03	4.651e-02
30	5.043e-03	7.000e-02	7.265e-02	9.538e-02	1.094e-01	-3.985e-02	-2.783e-02	-5.095e-03	7.442e-01	2.958e-01	4.637e-02	4.887e-02	1.551e-03	4.634e-02
30	1.205e-02	5.158e-02	7.146e-02	9.623e-02	1.234e-01	-2.179e-02	-2.672e-02	-5.883e-03	7.507e-01	2.963e-01	4.858e-02	5.118e-02	1.468e-03	4.857e-02
30	9.883e-03	6.218e-02	7.505e-02	9.630e-02	1.176e-01	-3.780e-02	-2.432e-02	-5.707e-03	7.570e-01	2.955e-01	4.625e-02	4.875e-02	1.546e-03	4.625e-02
30	9.357e-03	6.705e-02	7.518e-02	9.784e-02	1.171e-01	-2.100e-02	-1.993e-02	-4.549e-03	7.665e-01	2.947e-01	4.891e-02	5.149e-02	1.489e-03	4.893e-02
30	9.861e-03	3.052e-02	7.737e-02	1.000e-01	1.305e-01	-2.405e-02	-2.912e-02	-5.221e-03	7.768e-01	2.941e-01	4.656e-02	4.932e-02	1.460e-03	4.659e-02
30	8.605e-03	6.275e-02	6.763e-02	9.727e-02	1.117e-01	-2.080e-02	-1.981e-02	-5.276e-03	7.490e-01	2.964e-01	4.899e-02	5.143e-02	1.424e-03	4.281e-02
31	7.092e-03	5.586e-02	6.993e-02	9.628e-02	1.196e-01	-3.364e-02	-2.725e-02	-5.637e-03	7.472e-01	2.953e-01	4.708e-02	4.970e-02	1.494e-03	4.710e-02
31	1.174e-02	5.416e-02	7.512e-02	9.751e-02	1.180e-01	-2.055e-02	-2.262e-02	-5.692e-03	7.683e-01	2.931e-01	4.853e-02	5.108e-02	1.463e-03	4.855e-02
31	9.977e-03	7.000e-02	7.245e-02	9.766e-02	1.181e-01	-1.580e-02	-1.368e-02	-5.460e-03	7.572e-01	2.970e-01	5.000e-02	5.259e-02	1.447e-03	4.834e-02
31	5.767e-03	7.000e-02	7.208e-02	9.554e-02	1.131e-01	-2.331e-02	-2.017e-02	-5.175e-03	7.577e-01	2.963e-01	4.884e-02	5.151e-02	1.473e-03	4.883e-02
31	9.984e-03	4.021e-02	7.350e-02	9.817e-02	1.265e-01	-1.685e-02	-2.557e-02	-4.776e-03	7.743e-01	2.951e-01	4.868e-02	5.128e-02	1.424e-03	4.234e-02
31	9.418e-03	5.883e-02	7.648e-02	9.910e-02	1.204e-01	-1.840e-02	-2.037e-02	-5.782e-03	7.604e-01	2.949e-01	4.877e-02	5.138e-02	1.475e-03	4.874e-02
31	7.336e-03	7.000e-02	6.783e-02	9.394e-02	1.077e-01	-2.283e-02	-2.820e-02	-4.482e-03	7.492e-01	2.973e-01	4.862e-02	5.102e-02	1.472e-03	4.861e-02
31	7.912e-03	6.044e-02	7.686e-02	1.000e-01	1.149e-01	-2.006e-02	-1.377e-02	-7.393e-03	7.539e-01	2.953e-01	4.826e-02	5.091e-02	1.452e-03	4.755e-02
32	6.556e-03	7.000e-02	7.362e-02	9.535e-02	1.035e-01	-2.078e-02	-1.742e-02	-4.839e-03	7.644e-01	2.966e-01	4.932e-02	5.185e-02	1.436e-03	4.549e-02
32	1.180e-02	4.880e-02	7.425e-02	9.717e-02	1.288e-01	-2.316e-02	-2.224e-02	-5.437e-03	7.666e-01	2.955e-01	4.684e-02	4.939e-02	1.469e-03	4.679e-02
32	6.773e-03	6.021e-02	7.218e-02	9.758e-02	1.070e-01	-2.510e-02	-1.737e-02	-6.365e-03	7.533e-01	2.949e-01	4.882e-02	5.138e-02	1.428e-03	4.332e-02
32	1.513e-02	5.983e-02	7.314e-02	9.898e-02	1.260e-01	-1.643e-03	-1.415e-02	-4.863e-03	7.760e-01	2.953e-01	4.950e-02	5.228e-02	1.400e-03	3.832e-02
32	1.132e-02	7.000e-02	7.568e-02	9.681e-02	1.193e-01	-7.703e-03	-1.668e-02	-5.305e-03	7.661e-01	2.937e-01	4.934e-02	5.196e-02	1.453e-03	4.884e-02
32	5.000e-03	7.000e-02	7.242e-02	9.811e-02	1.046e-01	-1.666e-02	-1.094e-02	-4.879e-03	7.594e-01	2.958e-01	4.979e-02	5.238e-02	1.398e-03	3.837e-02
32	1.195e-02	5.593e-02	7.513e-02	9.555e-02	1.267e-01	-1.630e-02	-3.104e-02	-4.825e-03	7.605e-01	2.980e-01	4.823e-02	5.081e-02	1.506e-03	4.821e-02
32	6.362e-03	5.408e-02	7.294e-02	9.739e-02	1.194e-01	-2.915e-02	-2.157e-02	-5.709e-03	7.633e-01	2.944e-01	4.690e-02	4.949e-02	1.466e-03	4.689e-02
33	1.228e-02	6.030e-02	7.655e-02	9.567e-02	1.233e-01	-2.095e-02	-2.343e-02	-5.470e-03	7.632e-01	2.954e-01	4.839e-02	5.095e-02	1.502e-03	4.839e-02
33	1.186e-02	5.498e-02	6.984e-02	9.448e-02	1.291e-01	-1.960e-02	-3.214e-02	-4.179e-03	7.636e-01	2.953e-01	4.809e-02	5.065e-02	1.492e-03	4.810e-02
33	1.011e-02	5.243e-02	7.814e-02	9.639e-02	1.227e-01	-2.401e-02	-2.363e-02	-6.145e-03	7.629e-01	2.986e-01	4.708e-02	4.970e-02	1.492e-03	4.705e-02
33	1.015e-02	6.316e-02	7.676e-02	9.472e-02	1.212e-01	-1.597e-02	-2.075e-02	-5.063e-03	7.764e-01	2.974e-01	4.878e-02	5.138e-02	1.471e-03	4.879e-02
