Index	edge	1	2	3	4	5	6	7	8	9	finesse_moy	finesse_max	Area	Reward
7	3.099e-02	1.482e-02	5.994e-02	1.000e-01	5.168e-02	-6.055e-02	-1.000e-01	-1.518e-02	5.441e-01	-5.400e-02	5.971e-03	5.989e-03	3.401e-03	5.975e-03
7	3.967e-02	1.622e-03	4.540e-02	9.445e-02	9.363e-02	-6.466e-02	-7.241e-02	-2.547e-02	3.000e-01	-2.596e-02	2.816e-03	2.825e-03	3.216e-03	2.817e-03
7	3.917e-02	2.931e-02	7.688e-02	9.464e-02	5.352e-02	-7.876e-02	-9.153e-02	-1.105e-02	4.316e-01	-1.700e-02	-3.051e-04	-2.792e-04	3.696e-03	-3.046e-04
7	2.594e-02	2.684e-02	5.771e-02	9.287e-02	2.369e-02	-6.470e-02	-8.871e-02	-1.858e-02	3.642e-01	-7.188e-02	3.520e-04	3.721e-04	3.211e-03	3.532e-04
7	3.053e-02	2.024e-02	8.731e-02	9.183e-02	3.500e-02	-6.826e-02	-1.000e-01	-1.779e-02	7.576e-01	-7.557e-02	5.661e-03	5.703e-03	3.616e-03	5.662e-03
8	3.015e-02	2.864e-02	7.611e-02	9.271e-02	3.588e-02	-7.748e-02	-9.620e-02	-5.773e-03	6.199e-01	-4.761e-02	1.984e-03	1.993e-03	3.512e-03	1.983e-03
8	3.295e-02	9.456e-03	9.038e-02	9.868e-02	4.637e-02	-6.546e-02	-9.946e-02	-1.529e-02	4.529e-01	-4.665e-02	4.068e-03	4.078e-03	3.661e-03	4.061e-03
8	2.300e-02	1.118e-02	6.131e-02	8.833e-02	2.182e-02	-6.610e-02	-9.970e-02	-1.124e-02	7.465e-01	-7.985e-02	3.401e-03	3.415e-03	3.091e-03	-3.039e-03
8	2.995e-02	1.946e-02	8.465e-02	1.000e-01	4.034e-02	-5.917e-02	-1.000e-01	-1.957e-02	7.622e-01	-4.637e-02	3.938e-03	3.948e-03	3.648e-03	3.937e-03
8	3.271e-02	2.028e-02	6.684e-02	7.833e-02	6.269e-02	-6.287e-02	-1.000e-01	-1.950e-02	7.515e-01	-7.632e-02	5.996e-03	6.009e-03	3.436e-03	5.995e-03
8	1.885e-02	1.387e-02	9.060e-02	9.742e-02	9.016e-02	-6.264e-02	-1.000e-01	-1.330e-02	7.668e-01	-3.089e-02	4.949e-03	5.018e-03	3.795e-03	4.949e-03
8	3.374e-02	2.583e-02	5.982e-02	9.169e-02	2.693e-02	-6.373e-02	-1.000e-01	-2.100e-02	7.564e-01	-7.643e-02	4.164e-03	4.190e-03	3.372e-03	4.178e-03
8	3.318e-02	2.193e-02	5.419e-02	9.171e-02	5.295e-02	-7.584e-02	-9.115e-02	-1.636e-02	3.173e-01	-7.335e-02	2.694e-03	2.738e-03	3.377e-03	2.685e-03
9	3.780e-02	1.839e-02	8.307e-02	9.408e-02	3.380e-02	-6.386e-02	-1.000e-01	-1.737e-02	4.425e-01	-1.000e-01	7.926e-03	7.931e-03	3.581e-03	7.926e-03
9	3.694e-02	1.944e-02	5.889e-02	8.985e-02	4.266e-02	-5.943e-02	-9.486e-02	-1.047e-02	7.431e-01	-1.000e-01	4.877e-03	4.934e-03	3.182e-03	4.878e-03
9	4.479e-02	2.834e-02	8.682e-02	9.495e-02	5.099e-02	-6.053e-02	-9.826e-02	-1.927e-02	4.706e-01	-6.897e-02	6.102e-03	6.109e-03	3.802e-03	6.104e-03
9	3.512e-02	2.989e-02	7.919e-02	9.269e-02	6.086e-02	-6.380e-02	-9.256e-02	-3.218e-02	6.638e-01	-6.374e-02	5.949e-03	5.954e-03	3.811e-03	5.949e-03
9	2.436e-02	0.000e+00	7.421e-02	9.262e-02	5.342e-02	-6.090e-02	-9.778e-02	-1.258e-02	7.507e-01	-5.090e-02	4.727e-03	4.764e-03	3.291e-03	4.730e-03
9	3.085e-02	1.875e-02	7.659e-02	8.971e-02	2.857e-02	-5.948e-02	-9.314e-02	-2.405e-02	7.835e-01	-3.666e-02	1.149e-03	1.173e-03	3.418e-03	1.148e-03
9	2.835e-02	3.048e-02	8.479e-02	6.922e-02	5.675e-02	-6.325e-02	-9.122e-02	-1.981e-02	6.969e-01	-2.697e-02	4.521e-04	4.609e-04	3.524e-03	4.498e-04
9	3.117e-02	6.566e-03	8.705e-02	9.568e-02	7.708e-02	-6.069e-02	-1.000e-01	-1.766e-02	7.651e-01	-7.060e-02	8.867e-03	8.926e-03	3.686e-03	8.871e-03
10	3.004e-02	7.252e-03	7.408e-02	9.407e-02	8.337e-02	-6.366e-02	-1.000e-01	-1.711e-02	7.490e-01	-1.000e-01	1.151e-02	1.152e-02	3.572e-03	1.151e-02
10	4.687e-02	1.461e-02	8.409e-02	9.313e-02	5.155e-02	-6.501e-02	-1.000e-01	-1.900e-02	7.488e-01	-8.848e-02	8.065e-03	8.082e-03	3.681e-03	8.070e-03
10	3.519e-02	1.717e-02	8.559e-02	9.980e-02	6.344e-02	-6.687e-02	-1.000e-01	-1.570e-02	4.332e-01	-3.838e-02	4.729e-03	4.738e-03	3.796e-03	4.729e-03
10	4.485e-02	1.989e-02	9.013e-02	9.792e-02	4.767e-02	-6.912e-02	-1.000e-01	-1.754e-02	4.572e-01	-1.000e-01	9.326e-03	9.348e-03	3.820e-03	8.738e-03
10	4.078e-02	2.163e-02	8.708e-02	6.317e-02	6.677e-02	-6.212e-02	-1.000e-01	-1.588e-02	7.178e-01	-1.000e-01	8.290e-03	8.299e-03	3.525e-03	8.292e-03
10	3.364e-02	8.902e-03	9.910e-02	1.000e-01	1.129e-01	-6.423e-02	-1.000e-01	-1.869e-02	5.639e-01	-5.666e-02	8.371e-03	8.382e-03	4.084e-03	-4.504e-02
10	3.527e-02	2.326e-02	8.601e-02	8.885e-02	5.392e-02	-6.461e-02	-8.758e-02	-3.012e-02	6.973e-01	-5.935e-02	3.492e-03	3.520e-03	3.699e-03	3.491e-03
10	4.580e-02	8.646e-03	6.409e-02	9.970e-02	8.328e-02	-6.341e-02	-1.000e-01	-1.352e-02	3.719e-01	-8.443e-02	1.077e-02	1.083e-02	3.599e-03	1.078e-02
11	3.842e-02	4.336e-03	8.154e-02	1.000e-01	5.480e-02	-6.478e-02	-9.665e-02	-1.490e-02	5.187e-01	-8.195e-02	7.681e-03	7.689e-03	3.552e-03	7.682e-03
11	4.305e-02	2.449e-02	8.650e-02	8.992e-02	5.422e-02	-6.794e-02	-9.569e-02	-2.163e-02	5.808e-01	-7.682e-02	6.123e-03	6.342e-03	3.774e-03	5.989e-03
11	3.297e-02	2.008e-02	9.091e-02	9.141e-02	1.008e-01	-6.669e-02	-9.407e-02	-2.511e-02	7.514e-01	-7.978e-02	9.805e-03	9.851e-03	3.961e-03	-1.904e-02
11	4.087e-02	2.146e-02	8.163e-02	9.244e-02	8.585e-02	-6.882e-02	-9.900e-02	-2.611e-02	6.722e-01	-9.307e-02	1.153e-02	1.153e-02	3.927e-03	-1.048e-02
11	5.000e-02	2.422e-02	4.602e-02	9.680e-02	6.736e-02	-6.401e-02	-9.090e-02	-1.953e-02	3.099e-01	-4.108e-02	2.963e-03	3.023e-03	3.459e-03	2.951e-03
11	3.292e-02	2.390e-02	8.785e-02	9.028e-02	8.162e-02	-7.370e-02	-9.939e-02	-2.042e-02	7.517e-01	-7.080e-02	8.121e-03	8.136e-03	3.926e-03	-1.360e-02
11	3.650e-02	9.737e-03	9.225e-02	7.857e-02	5.630e-02	-5.072e-02	-1.000e-01	-2.016e-02	7.495e-01	-1.000e-01	9.020e-03	9.033e-03	3.494e-03	9.017e-03
11	3.676e-02	1.042e-02	8.077e-02	9.344e-02	8.382e-02	-7.548e-02	-9.621e-02	-1.312e-02	6.511e-01	-9.750e-02	9.933e-03	9.953e-03	3.699e-03	9.937e-03
12	4.030e-02	1.431e-02	7.468e-02	9.462e-02	8.567e-02	-6.633e-02	-9.434e-02	-1.993e-02	4.746e-01	-7.391e-02	8.495e-03	8.514e-03	3.718e-03	8.499e-03
12	3.201e-02	1.127e-02	8.325e-02	9.008e-02	8.284e-02	-6.581e-02	-9.787e-02	-1.813e-02	7.593e-01	-1.000e-01	1.074e-02	1.076e-02	3.668e-03	1.075e-02
12	5.000e-02	2.281e-02	9.164e-02	8.174e-02	4.888e-02	-6.931e-02	-9.725e-02	-1.732e-02	7.595e-01	-1.000e-01	6.671e-03	6.706e-03	3.705e-03	6.677e-03
12	4.029e-02	7.889e-03	7.527e-02	9.090e-02	6.580e-02	-6.778e-02	-9.013e-02	-1.840e-02	5.007e-01	-6.216e-02	4.261e-03	4.340e-03	3.509e-03	4.261e-03
12	4.335e-02	1.255e-02	7.508e-02	9.725e-02	6.968e-02	-6.622e-02	-9.120e-02	-2.194e-02	6.828e-01	-1.000e-01	7.931e-03	7.943e-03	3.624e-03	7.934e-03
12	3.508e-02	2.744e-03	8.662e-02	9.802e-02	7.027e-02	-6.042e-02	-1.000e-01	-1.511e-02	7.425e-01	-1.000e-01	1.100e-02	1.100e-02	3.606e-03	1.100e-02
12	4.144e-02	7.721e-03	9.303e-02	9.144e-02	5.028e-02	-6.017e-02	-9.973e-02	-1.975e-02	7.126e-01	-1.000e-01	9.238e-03	9.257e-03	3.639e-03	9.239e-03
12	4.653e-02	1.602e-02	8.680e-02	9.234e-02	6.754e-02	-6.308e-02	-1.000e-01	-1.239e-02	3.563e-01	-1.000e-01	1.029e-02	1.031e-02	3.729e-03	1.030e-02
13	3.037e-02	1.782e-02	8.689e-02	8.839e-02	8.884e-02	-7.093e-02	-9.450e-02	-2.003e-02	7.551e-01	-9.480e-02	9.910e-03	9.936e-03	3.785e-03	9.913e-03
13	3.775e-02	7.267e-03	9.025e-02	9.258e-02	7.387e-02	-5.820e-02	-1.000e-01	-1.688e-02	7.829e-01	-1.000e-01	1.117e-02	1.117e-02	3.664e-03	1.117e-02
13	2.751e-02	3.741e-03	8.919e-02	8.945e-02	6.103e-02	-5.432e-02	-9.929e-02	-1.716e-02	7.269e-01	-8.737e-02	9.312e-03	9.319e-03	3.482e-03	9.316e-03
13	3.433e-02	5.834e-03	8.969e-02	1.000e-01	9.056e-02	-7.034e-02	-9.549e-02	-1.510e-02	3.576e-01	-9.082e-02	1.102e-02	1.104e-02	3.822e-03	9.987e-03
13	4.028e-02	6.179e-03	8.599e-02	9.278e-02	5.385e-02	-6.227e-02	-1.000e-01	-1.457e-02	5.628e-01	-1.000e-01	9.158e-03	9.164e-03	3.559e-03	9.156e-03
13	4.184e-02	4.004e-03	7.795e-02	9.880e-02	4.923e-02	-5.815e-02	-9.712e-02	-1.915e-02	6.359e-01	-8.399e-02	7.558e-03	7.580e-03	3.488e-03	7.564e-03
13	3.608e-02	9.172e-03	9.165e-02	9.572e-02	7.395e-02	-6.476e-02	-9.767e-02	-1.740e-02	7.423e-01	-7.987e-02	9.024e-03	9.030e-03	3.752e-03	9.025e-03
13	4.754e-02	5.085e-03	8.500e-02	9.602e-02	4.348e-02	-6.014e-02	-9.838e-02	-1.049e-02	4.236e-01	-1.000e-01	8.662e-03	8.742e-03	3.488e-03	8.668e-03
14	3.001e-02	1.008e-02	8.747e-02	9.203e-02	7.140e-02	-6.548e-02	-9.745e-02	-1.609e-02	7.776e-01	-6.529e-02	7.069e-03	7.079e-03	3.651e-03	7.073e-03
14	4.001e-02	1.355e-02	8.736e-02	9.332e-02	7.083e-02	-6.187e-02	-9.486e-02	-1.941e-02	7.465e-01	-8.314e-02	7.953e-03	8.057e-03	3.700e-03	7.972e-03
14	2.876e-02	9.270e-03	9.720e-02	9.133e-02	6.577e-02	-7.176e-02	-1.000e-01	-1.551e-02	8.000e-01	-8.271e-02	7.892e-03	7.901e-03	3.750e-03	7.893e-03
14	3.955e-02	1.368e-02	9.014e-02	9.070e-02	5.181e-02	-6.976e-02	-9.877e-02	-1.950e-02	7.470e-01	-1.000e-01	8.316e-03	8.324e-03	3.700e-03	8.312e-03
14	3.518e-02	1.176e-02	8.740e-02	1.000e-01	5.707e-02	-6.513e-02	-1.000e-01	-1.397e-02	6.301e-01	-1.000e-01	1.041e-02	1.042e-02	3.671e-03	1.041e-02
14	2.227e-02	1.077e-02	8.897e-02	9.664e-02	9.981e-02	-7.331e-02	-1.000e-01	-1.347e-02	7.576e-01	-1.000e-01	1.261e-02	1.261e-02	3.830e-03	9.929e-03
14	3.466e-02	1.152e-02	8.911e-02	9.441e-02	8.021e-02	-6.930e-02	-9.761e-02	-1.871e-02	7.121e-01	-8.672e-02	9.989e-03	1.001e-02	3.801e-03	9.991e-03
14	4.291e-02	1.229e-02	8.708e-02	9.478e-02	6.376e-02	-7.294e-02	-9.589e-02	-1.780e-02	5.645e-01	-1.000e-01	8.446e-03	8.462e-03	3.751e-03	8.446e-03
15	4.355e-02	2.056e-02	7.532e-02	9.782e-02	9.199e-02	-6.792e-02	-9.845e-02	-1.656e-02	7.431e-01	-7.929e-02	9.718e-03	9.721e-03	3.837e-03	5.705e-03
15	3.567e-02	1.626e-02	9.062e-02	9.481e-02	8.114e-02	-6.209e-02	-9.704e-02	-1.791e-02	7.480e-01	-9.849e-02	1.094e-02	1.100e-02	3.789e-03	1.098e-02
15	2.524e-02	1.378e-02	9.816e-02	9.840e-02	1.033e-01	-7.873e-02	-9.406e-02	-1.420e-02	7.420e-01	-8.615e-02	8.866e-03	8.879e-03	3.979e-03	-2.357e-02
15	3.448e-02	5.796e-03	8.237e-02	1.000e-01	7.902e-02	-6.166e-02	-9.618e-02	-1.708e-02	4.697e-01	-1.000e-01	1.091e-02	1.098e-02	3.657e-03	1.092e-02
15	2.993e-02	2.008e-02	9.176e-02	9.911e-02	8.877e-02	-7.805e-02	-9.710e-02	-1.712e-02	7.469e-01	-7.871e-02	8.766e-03	8.816e-03	3.989e-03	-2.557e-02
15	2.695e-02	1.051e-02	7.746e-02	1.000e-01	9.120e-02	-7.001e-02	-1.000e-01	-1.569e-02	7.386e-01	-1.000e-01	1.219e-02	1.220e-02	3.728e-03	1.219e-02
15	3.091e-02	3.155e-03	7.998e-02	1.000e-01	9.800e-02	-6.809e-02	-9.992e-02	-1.445e-02	7.470e-01	-1.000e-01	1.242e-02	1.257e-02	3.718e-03	1.242e-02
15	3.175e-02	9.031e-03	8.496e-02	9.260e-02	7.602e-02	-7.007e-02	-9.635e-02	-1.501e-02	3.000e-01	-1.000e-01	9.314e-03	9.324e-03	3.672e-03	9.313e-03
16	3.863e-02	1.365e-02	7.851e-02	9.932e-02	7.818e-02	-7.642e-02	-9.570e-02	-1.729e-02	3.296e-01	-9.715e-02	8.963e-03	8.967e-03	3.795e-03	8.963e-03
16	3.649e-02	1.667e-02	8.358e-02	9.361e-02	8.596e-02	-7.109e-02	-9.967e-02	-1.567e-02	6.208e-01	-1.000e-01	1.203e-02	1.205e-02	3.818e-03	1.179e-02
16	4.139e-02	8.343e-03	6.908e-02	9.778e-02	8.133e-02	-7.064e-02	-1.000e-01	-1.614e-02	5.596e-01	-1.000e-01	1.169e-02	1.173e-02	3.657e-03	1.169e-02
16	4.606e-02	9.284e-03	7.802e-02	9.140e-02	7.373e-02	-6.294e-02	-1.000e-01	-1.757e-02	7.429e-01	-1.000e-01	1.049e-02	1.051e-02	3.631e-03	1.048e-02
16	3.027e-02	5.804e-03	8.894e-02	9.800e-02	8.746e-02	-6.016e-02	-9.963e-02	-1.301e-02	7.437e-01	-9.663e-02	1.241e-02	1.243e-02	3.686e-03	1.241e-02
